# chimera	E	m
32123123	71	78
32123131	66	63
32123132	66	76
32123133	66	73
32123211	62	76
32123212	62	63
32123213	62	78
32123221	54	62
32123222	54	49
32123223	54	64
32123231	63	77
32123232	63	64
32123233	63	79
32123311	54	54
32123312	54	59
32123313	54	44
32123321	60	60
32123322	60	65
32123323	60	50
32123331	53	45
32123332	53	50
32123333	53	35
32131111	37	43
32131112	37	56
32131113	37	53
32131121	47	57
32131122	47	70
32131123	47	67
32131131	42	52
32131132	42	65
32131133	42	62
32131211	57	89
32131212	57	76
32131213	57	91
32131221	49	75
32131222	49	62
32131223	49	77
32131231	58	90
32131232	58	77
32131233	58	92
32131311	45	49
32131312	45	54
32131313	45	39
32131321	51	55
32131322	51	60
32131323	51	45
32131331	44	40
32131332	44	45
32131333	44	30
32132111	61	57
32132112	61	70
32132113	61	67
32132121	71	71
32132122	71	84
32132123	71	81
32132131	66	66
32132132	66	79
32132133	66	76
32132211	57	75
32132212	57	62
32132213	57	77
32132221	49	61
32132222	49	48
32132223	49	63
32132231	58	76
32132232	58	63
32132233	58	78
32132311	59	55
32132312	59	60
32132313	59	45
32132321	65	61
32132322	65	66
32132323	65	51
32132331	58	46
32132332	58	51
32132333	58	36
32133111	40	51
32133112	40	64
32133113	40	61
32133121	50	65
32133122	50	78
32133123	50	75
32133131	45	60
32133132	45	73
32133133	45	70
32133211	52	89
32133212	52	76
32133213	52	91
32133221	44	75
32133222	44	62
32133223	44	77
32133231	53	90
32133232	53	77
32133233	53	92
32133311	34	41
32133312	34	46
32133313	34	31
32133321	40	47
32133322	40	52
32133323	40	37
32133331	33	32
32133332	33	37
32133333	33	22
32211111	42	47
32211112	42	60
32211113	42	57
32211121	48	61
32211122	48	74
32211123	48	71
32211131	45	56
32211132	45	69
32211133	45	66
32211211	55	75
32211212	55	62
32211213	55	77
32211221	43	61
32211222	43	48
32211223	43	63
32211231	54	76
32211232	54	63
32211233	54	78
32211311	50	65
32211312	50	70
32211313	50	55
32211321	52	71
32211322	52	76
32211323	52	61
32211331	47	56
32211332	47	61
32211333	47	46
32212111	68	61
32212112	68	74
32212113	68	71
32212121	74	75
32212122	74	88
32212123	74	85
32212131	71	70
32212132	71	83
32212133	71	80
32212211	57	61
32212212	57	48
32212213	57	63
32212221	45	47
32212222	45	34
32212223	45	49
32212231	56	62
32212232	56	49
32212233	56	64
32212311	66	71
32212312	66	76
32212313	66	61
32212321	68	77
32212322	68	82
32212323	68	67
32212331	63	62
32212332	63	67
32212333	63	52
32213111	51	55
32213112	51	68
32213113	51	65
32213121	57	69
32213122	57	82
32213123	57	79
32213131	54	64
32213132	54	77
32213133	54	74
32213211	56	75
32213212	56	62
32213213	56	77
32213221	44	61
32213222	44	48
32213223	44	63
32213231	55	76
32213232	55	63
32213233	55	78
32213311	45	57
32213312	45	62
32213313	45	47
32213321	47	63
32213322	47	68
32213323	47	53
32213331	42	48
32213332	42	53
32213333	42	38
32221111	53	60
32221112	53	73
32221113	53	70
32221121	59	74
32221122	59	87
32221123	59	84
32221131	56	69
32221132	56	82
32221133	56	79
32221211	50	62
32221212	50	49
32221213	50	64
32221221	38	48
32221222	38	35
32221223	38	50
32221231	49	63
32221232	49	50
32221233	49	65
32221311	54	68
32221312	54	73
32221313	54	58
32221321	56	74
32221322	56	79
32221323	56	64
32221331	51	59
32221332	51	64
32221333	51	49
32222111	55	74
32222112	55	87
32222113	55	84
32222121	61	88
32222122	61	101
32222123	61	98
32222131	58	83
32222132	58	96
32222133	58	93
32222211	28	48
32222212	28	35
32222213	28	50
32222221	16	34
32222222	16	21
32222223	16	36
32222231	27	49
32222232	27	36
32222233	27	51
32222311	46	74
32222312	46	79
32222313	46	64
32222321	48	80
32222322	48	85
32222323	48	70
32222331	43	65
32222332	43	70
32222333	43	55
32223111	61	68
32223112	61	81
32223113	61	78
32223121	67	82
32223122	67	95
32223123	67	92
32223131	64	77
32223132	64	90
32223133	64	87
32223211	50	62
32223212	50	49
32223213	50	64
32223221	38	48
32223222	38	35
32223223	38	50
32223231	49	63
32223232	49	50
32223233	49	65
32223311	48	60
32223312	48	65
32223313	48	50
32223321	50	66
32223322	50	71
32223323	50	56
32223331	45	51
32223332	45	56
32223333	45	41
32231111	41	57
32231112	41	70
32231113	41	67
32231121	47	71
32231122	47	84
32231123	47	81
32231131	44	66
32231132	44	79
32231133	44	76
32231211	49	75
32231212	49	62
32231213	49	77
32231221	37	61
32231222	37	48
32231223	37	63
32231231	48	76
32231232	48	63
32231233	48	78
32231311	43	55
32231312	43	60
32231313	43	45
32231321	45	61
32231322	45	66
32231323	45	51
32231331	40	46
32231332	40	51
32231333	40	36
32232111	65	71
32232112	65	84
32232113	65	81
32232121	71	85
32232122	71	98
32232123	71	95
32232131	68	80
32232132	68	93
32232133	68	90
32232211	49	61
32232212	49	48
32232213	49	63
32232221	37	47
32232222	37	34
32232223	37	49
32232231	48	62
32232232	48	49
32232233	48	64
32232311	57	61
32232312	57	66
32232313	57	51
32232321	59	67
32232322	59	72
32232323	59	57
32232331	54	52
32232332	54	57
32232333	54	42
32233111	44	65
32233112	44	78
32233113	44	75
32233121	50	79
32233122	50	92
32233123	50	89
32233131	47	74
32233132	47	87
32233133	47	84
32233211	44	75
32233212	44	62
32233213	44	77
32233221	32	61
32233222	32	48
32233223	32	63
32233231	43	76
32233232	43	63
32233233	43	78
32233311	32	47
32233312	32	52
32233313	32	37
32233321	34	53
32233322	34	58
32233323	34	43
32233331	29	38
32233332	29	43
32233333	29	28
32311111	42	41
32311112	42	54
32311113	42	51
32311121	50	55
32311122	50	68
32311123	50	65
32311131	43	50
32311132	43	63
32311133	43	60
32311211	61	89
32311212	61	76
32311213	61	91
32311221	51	75
32311222	51	62
32311223	51	77
32311231	58	90
32311232	58	77
32311233	58	92
32311311	48	51
32311312	48	56
32311313	48	41
32311321	52	57
32311322	52	62
32311323	52	47
32311331	43	42
32311332	43	47
32311333	43	32
32312111	68	55
32312112	68	68
32312113	68	65
32312121	76	69
32312122	76	82
32312123	76	79
32312131	69	64
32312132	69	77
32312133	69	74
32312211	63	75
32312212	63	62
32312213	63	77
32312221	53	61
32312222	53	48
32312223	53	63
32312231	60	76
32312232	60	63
32312233	60	78
32312311	64	57
32312312	64	62
32312313	64	47
32312321	68	63
32312322	68	68
32312323	68	53
32312331	59	48
32312332	59	53
32312333	59	38
32313111	51	49
32313112	51	62
32313113	51	59
32313121	59	63
32313122	59	76
32313123	59	73
32313131	52	58
32313132	52	71
32313133	52	68
32313211	62	89
32313212	62	76
32313213	62	91
32313221	52	75
32313222	52	62
32313223	52	77
32313231	59	90
32313232	59	77
32313233	59	92
32313311	43	43
32313312	43	48
32313313	43	33
32313321	47	49
32313322	47	54
32313323	47	39
32313331	38	34
32313332	38	39
32313333	38	24
32321111	57	54
32321112	57	67
32321113	57	64
32321121	65	68
32321122	65	81
32321123	65	78
32321131	58	63
32321132	58	76
32321133	58	73
32321211	60	76
32321212	60	63
32321213	60	78
32321221	50	62
32321222	50	49
32321223	50	64
32321231	57	77
32321232	57	64
32321233	57	79
32321311	56	54
32321312	56	59
32321313	56	44
32321321	60	60
32321322	60	65
32321323	60	50
32321331	51	45
32321332	51	50
32321333	51	35
32322111	59	68
32322112	59	81
32322113	59	78
32322121	67	82
32322122	67	95
32322123	67	92
32322131	60	77
32322132	60	90
32322133	60	87
32322211	38	62
32322212	38	49
32322213	38	64
32322221	28	48
32322222	28	35
32322223	28	50
32322231	35	63
32322232	35	50
32322233	35	65
32322311	48	60
32322312	48	65
32322313	48	50
32322321	52	66
32322322	52	71
32322323	52	56
32322331	43	51
32322332	43	56
32322333	43	41
32323111	65	62
32323112	65	75
32323113	65	72
32323121	73	76
32323122	73	89
32323123	73	86
32323131	66	71
32323132	66	84
32323133	66	81
32323211	60	76
32323212	60	63
32323213	60	78
32323221	50	62
32323222	50	49
32323223	50	64
32323231	57	77
32323232	57	64
32323233	57	79
32323311	50	46
32323312	50	51
32323313	50	36
32323321	54	52
32323322	54	57
32323323	54	42
32323331	45	37
32323332	45	42
32323333	45	27
32331111	41	51
32331112	41	64
32331113	41	61
32331121	49	65
32331122	49	78
32331123	49	75
32331131	42	60
32331132	42	73
32331133	42	70
32331211	55	89
32331212	55	76
32331213	55	91
32331221	45	75
32331222	45	62
32331223	45	77
32331231	52	90
32331232	52	77
32331233	52	92
32331311	41	41
32331312	41	46
32331313	41	31
32331321	45	47
32331322	45	52
32331323	45	37
32331331	36	32
32331332	36	37
32331333	36	22
32332111	65	65
32332112	65	78
32332113	65	75
32332121	73	79
32332122	73	92
32332123	73	89
32332131	66	74
32332132	66	87
32332133	66	84
32332211	55	75
32332212	55	62
32332213	55	77
32332221	45	61
32332222	45	48
32332223	45	63
32332231	52	76
32332232	52	63
32332233	52	78
32332311	55	47
32332312	55	52
32332313	55	37
32332321	59	53
32332322	59	58
32332323	59	43
32332331	50	38
32332332	50	43
32332333	50	28
32333111	44	59
32333112	44	72
32333113	44	69
32333121	52	73
32333122	52	86
32333123	52	83
32333131	45	68
32333132	45	81
32333133	45	78
32333211	50	89
32333212	50	76
32333213	50	91
32333221	40	75
32333222	40	62
32333223	40	77
32333231	47	90
32333232	47	77
32333233	47	92
32333311	30	33
32333312	30	38
32333313	30	23
32333321	34	39
32333322	34	44
32333323	34	29
32333331	25	24
32333332	25	29
32333333	25	14
33111111	22	28
33111112	22	41
33111113	22	38
33111121	33	42
33111122	33	55
33111123	33	52
33111131	26	37
33111132	26	50
33111133	26	47
33111211	59	103
33111212	59	90
33111213	59	105
33111221	52	89
33111222	52	76
33111223	52	91
33111231	59	104
33111232	59	91
33111233	59	106
33111311	30	45
33111312	30	50
33111313	30	35
33111321	37	51
33111322	37	56
33111323	37	41
33111331	28	36
33111332	28	41
33111333	28	26
33112111	48	42
33112112	48	55
33112113	48	52
33112121	59	56
33112122	59	69
33112123	59	66
33112131	52	51
33112132	52	64
33112133	52	61
33112211	61	89
33112212	61	76
33112213	61	91
33112221	54	75
33112222	54	62
33112223	54	77
33112231	61	90
33112232	61	77
33112233	61	92
33112311	46	51
33112312	46	56
33112313	46	41
33112321	53	57
33112322	53	62
33112323	53	47
33112331	44	42
33112332	44	47
33112333	44	32
33113111	31	36
33113112	31	49
33113113	31	46
33113121	42	50
33113122	42	63
33113123	42	60
33113131	35	45
33113132	35	58
33113133	35	55
33113211	60	103
33113212	60	90
33113213	60	105
33113221	53	89
33113222	53	76
33113223	53	91
33113231	60	104
33113232	60	91
33113233	60	106
33113311	25	37
33113312	25	42
33113313	25	27
33113321	32	43
33113322	32	48
33113323	32	33
33113331	23	28
33113332	23	33
33113333	23	18
33121111	49	41
33121112	49	54
33121113	49	51
33121121	60	55
33121122	60	68
33121123	60	65
33121131	53	50
33121132	53	63
33121133	53	60
33121211	70	90
33121212	70	77
33121213	70	92
33121221	63	76
33121222	63	63
33121223	63	78
33121231	70	91
33121232	70	78
33121233	70	93
33121311	50	48
33121312	50	53
33121313	50	38
33121321	57	54
33121322	57	59
33121323	57	44
33121331	48	39
33121332	48	44
33121333	48	29
33122111	51	55
33122112	51	68
33122113	51	65
33122121	62	69
33122122	62	82
33122123	62	79
33122131	55	64
33122132	55	77
33122133	55	74
33122211	48	76
33122212	48	63
33122213	48	78
33122221	41	62
33122222	41	49
33122223	41	64
33122231	48	77
33122232	48	64
33122233	48	79
33122311	42	54
33122312	42	59
33122313	42	44
33122321	49	60
33122322	49	65
33122323	49	50
33122331	40	45
33122332	40	50
33122333	40	35
33123111	57	49
33123112	57	62
33123113	57	59
33123121	68	63
33123122	68	76
33123123	68	73
33123131	61	58
33123132	61	71
33123133	61	68
33123211	70	90
33123212	70	77
33123213	70	92
33123221	63	76
33123222	63	63
33123223	63	78
33123231	70	91
33123232	70	78
33123233	70	93
33123311	44	40
33123312	44	45
33123313	44	30
33123321	51	46
33123322	51	51
33123323	51	36
33123331	42	31
33123332	42	36
33123333	42	21
33131111	20	38
33131112	20	51
33131113	20	48
33131121	31	52
33131122	31	65
33131123	31	62
33131131	24	47
33131132	24	60
33131133	24	57
33131211	52	103
33131212	52	90
33131213	52	105
33131221	45	89
33131222	45	76
33131223	45	91
33131231	52	104
33131232	52	91
33131233	52	105
33131311	22	35
33131312	22	40
33131313	22	25
33131321	29	41
33131322	29	46
33131323	29	31
33131331	20	26
33131332	20	31
33131333	20	16
33132111	44	52
33132112	44	65
33132113	44	62
33132121	55	66
33132122	55	79
33132123	55	76
33132131	48	61
33132132	48	74
33132133	48	71
33132211	52	89
33132212	52	76
33132213	52	91
33132221	45	75
33132222	45	62
33132223	45	77
33132231	52	90
33132232	52	77
33132233	52	92
33132311	36	41
33132312	36	46
33132313	36	31
33132321	43	47
33132322	43	52
33132323	43	37
33132331	34	32
33132332	34	37
33132333	34	22
33133111	23	46
33133112	23	59
33133113	23	56
33133121	34	60
33133122	34	73
33133123	34	70
33133131	27	55
33133132	27	68
33133133	27	65
33133211	47	103
33133212	47	90
33133213	47	105
33133221	40	89
33133222	40	76
33133223	40	91
33133231	47	104
33133232	47	91
33133233	47	97
33133311	11	27
33133312	11	32
33133313	11	17
33133321	18	33
33133322	18	38
33133323	18	23
33133331	9	18
33133332	9	23
33133333	9	8
33211111	37	42
33211112	37	55
33211113	37	52
33211121	44	56
33211122	44	69
33211123	44	66
33211131	39	51
33211132	39	64
33211133	39	61
33211211	62	89
33211212	62	76
33211213	62	91
33211221	51	75
33211222	51	62
33211223	51	77
33211231	60	90
33211232	60	77
33211233	60	92
33211311	39	51
33211312	39	56
33211313	39	41
33211321	42	57
33211322	42	62
33211323	42	47
33211331	35	42
33211332	35	47
33211333	35	32
33212111	63	56
33212112	63	69
33212113	63	66
33212121	70	70
33212122	70	83
33212123	70	80
33212131	65	65
33212132	65	78
33212133	65	75
33212211	64	75
33212212	64	62
33212213	64	77
33212221	53	61
33212222	53	48
33212223	53	63
33212231	62	76
33212232	62	63
33212233	62	78
33212311	55	57
33212312	55	62
33212313	55	47
33212321	58	63
33212322	58	68
33212323	58	53
33212331	51	48
33212332	51	53
33212333	51	38
33213111	46	50
33213112	46	63
33213113	46	60
33213121	53	64
33213122	53	77
33213123	53	74
33213131	48	59
33213132	48	72
33213133	48	69
33213211	63	89
33213212	63	76
33213213	63	91
33213221	52	75
33213222	52	62
33213223	52	77
33213231	61	90
33213232	61	77
33213233	61	92
33213311	34	43
33213312	34	48
33213313	34	33
33213321	37	49
33213322	37	54
33213323	37	39
33213331	30	34
33213332	30	39
33213333	30	24
33221111	56	55
33221112	56	68
33221113	56	65
33221121	63	69
33221122	63	82
33221123	63	79
33221131	58	64
33221132	58	77
33221133	58	74
33221211	65	76
33221212	65	63
33221213	65	78
33221221	54	62
33221222	54	49
33221223	54	64
33221231	63	77
33221232	63	64
33221233	63	79
33221311	51	54
33221312	51	59
33221313	51	44
33221321	54	60
33221322	54	65
33221323	54	50
33221331	47	45
33221332	47	50
33221333	47	35
33222111	58	69
33222112	58	82
33222113	58	79
33222121	65	83
33222122	65	96
33222123	65	93
33222131	60	78
33222132	60	91
33222133	60	88
33222211	43	62
33222212	43	49
33222213	43	64
33222221	32	48
33222222	32	35
33222223	32	50
33222231	41	63
33222232	41	50
33222233	41	65
33222311	43	60
33222312	43	65
33222313	43	50
33222321	46	66
33222322	46	71
33222323	46	56
33222331	39	51
33222332	39	56
33222333	39	41
33223111	64	63
33223112	64	76
33223113	64	73
33223121	71	77
33223122	71	90
33223123	71	87
33223131	66	72
33223132	66	85
33223133	66	82
33223211	65	76
33223212	65	63
33223213	65	78
33223221	54	62
33223222	54	49
33223223	54	64
33223231	63	77
33223232	63	64
33223233	63	79
33223311	45	46
33223312	45	51
33223313	45	36
33223321	48	52
33223322	48	57
33223323	48	42
33223331	41	37
33223332	41	42
33223333	41	27
33231111	31	52
33231112	31	65
33231113	31	62
33231121	38	66
33231122	38	79
33231123	38	76
33231131	33	61
33231132	33	74
33231133	33	71
33231211	51	89
33231212	51	76
33231213	51	91
33231221	40	75
33231222	40	62
33231223	40	77
33231231	49	90
33231232	49	77
33231233	49	92
33231311	27	41
33231312	27	46
33231313	27	31
33231321	30	47
33231322	30	52
33231323	30	37
33231331	23	32
33231332	23	37
33231333	23	22
33232111	55	66
33232112	55	79
33232113	55	76
33232121	62	80
33232122	62	93
33232123	62	90
33232131	57	75
33232132	57	88
33232133	57	85
33232211	51	75
33232212	51	62
33232213	51	77
33232221	40	61
33232222	40	48
33232223	40	63
33232231	49	76
33232232	49	63
33232233	49	78
33232311	41	47
33232312	41	52
33232313	41	37
33232321	44	53
33232322	44	58
33232323	44	43
33232331	37	38
33232332	37	43
33232333	37	28
33233111	34	60
33233112	34	73
33233113	34	70
33233121	41	74
33233122	41	87
33233123	41	84
33233131	36	69
33233132	36	82
33233133	36	79
33233211	46	89
33233212	46	76
33233213	46	91
33233221	35	75
33233222	35	62
33233223	35	77
33233231	44	90
33233232	44	77
33233233	44	92
33233311	16	33
33233312	16	38
33233313	16	23
33233321	19	39
33233322	19	44
33233323	19	29
33233331	12	24
33233332	12	29
33233333	12	14
33311111	29	36
33311112	29	49
33311113	29	46
33311121	38	50
33311122	38	63
33311123	38	60
33311131	29	45
33311132	29	58
33311133	29	55
33311211	60	103
33311212	60	90
33311213	60	105
33311221	51	89
33311222	51	76
33311223	51	91
33311231	56	104
33311232	56	91
33311233	56	106
33311311	29	37
33311312	29	42
33311313	29	27
33311321	34	43
33311322	34	48
33311323	34	33
33311331	23	28
33311332	23	33
33311333	23	18
33312111	55	50
33312112	55	63
33312113	55	60
33312121	64	64
33312122	64	77
33312123	64	74
33312131	55	59
33312132	55	72
33312133	55	69
33312211	62	89
33312212	62	76
33312213	62	91
33312221	53	75
33312222	53	62
33312223	53	77
33312231	58	90
33312232	58	77
33312233	58	92
33312311	45	43
33312312	45	48
33312313	45	33
33312321	50	49
33312322	50	54
33312323	50	39
33312331	39	34
33312332	39	39
33312333	39	24
33313111	38	44
33313112	38	57
33313113	38	54
33313121	47	58
33313122	47	71
33313123	47	68
33313131	38	53
33313132	38	66
33313133	38	63
33313211	61	103
33313212	61	90
33313213	61	105
33313221	52	89
33313222	52	76
33313223	52	91
33313231	57	104
33313232	57	91
33313233	57	99
33313311	24	29
33313312	24	34
33313313	24	19
33313321	29	35
33313322	29	40
33313323	29	25
33313331	18	20
33313332	18	25
33313333	18	10
33321111	52	49
33321112	52	62
33321113	52	59
33321121	61	63
33321122	61	76
33321123	61	73
33321131	52	58
33321132	52	71
33321133	52	68
33321211	67	90
33321212	67	77
33321213	67	92
33321221	58	76
33321222	58	63
33321223	58	78
33321231	63	91
33321232	63	78
33321233	63	93
33321311	45	40
33321312	45	45
33321313	45	30
33321321	50	46
33321322	50	51
33321323	50	36
33321331	39	31
33321332	39	36
33321333	39	21
33322111	54	63
33322112	54	76
33322113	54	73
33322121	63	77
33322122	63	90
33322123	63	87
33322131	54	72
33322132	54	85
33322133	54	82
33322211	45	76
33322212	45	63
33322213	45	78
33322221	36	62
33322222	36	49
33322223	36	64
33322231	41	77
33322232	41	64
33322233	41	79
33322311	37	46
33322312	37	51
33322313	37	36
33322321	42	52
33322322	42	57
33322323	42	42
33322331	31	37
33322332	31	42
33322333	31	27
33323111	60	57
33323112	60	70
33323113	60	67
33323121	69	71
33323122	69	84
33323123	69	81
33323131	60	66
33323132	60	79
33323133	60	76
33323211	67	90
33323212	67	77
33323213	67	92
33323221	58	76
33323222	58	63
33323223	58	78
33323231	63	91
33323232	63	78
33323233	63	93
33323311	39	32
33323312	39	37
33323313	39	22
33323321	44	38
33323322	44	43
33323323	44	28
33323331	33	23
33323332	33	28
33323333	33	13
33331111	23	46
33331112	23	59
33331113	23	56
33331121	32	60
33331122	32	73
33331123	32	70
33331131	23	55
33331132	23	68
33331133	23	65
33331211	49	103
33331212	49	90
33331213	49	105
33331221	40	89
33331222	40	76
33331223	40	91
33331231	45	104
33331232	45	91
33331233	45	97
33331311	17	27
33331312	17	32
33331313	17	17
33331321	22	33
33331322	22	38
33331323	22	23
33331331	11	18
33331332	11	23
33331333	11	8
33332111	47	60
33332112	47	73
33332113	47	70
33332121	56	74
33332122	56	87
33332123	56	84
33332131	47	69
33332132	47	82
33332133	47	79
33332211	49	89
33332212	49	76
33332213	49	91
33332221	40	75
33332222	40	62
33332223	40	77
33332231	45	90
33332232	45	77
33332233	45	92
33332311	31	33
33332312	31	38
33332313	31	23
33332321	36	39
33332322	36	44
33332323	36	29
33332331	25	24
33332332	25	29
33332333	25	14
33333111	26	54
33333112	26	67
33333113	26	64
33333121	35	68
33333122	35	81
33333123	35	78
33333131	26	63
33333132	26	76
33333133	26	67
33333211	44	103
33333212	44	90
33333213	44	98
33333221	35	89
33333222	35	76
33333223	35	91
33333231	40	99
33333232	40	91
33333233	40	89
33333311	6	19
33333312	6	24
33333313	6	9
33333321	11	25
33333322	11	30
33333323	11	15
33333331	0	10
33333332	0	15
33333333	0	0
# Average disruption <E> = 45.3333
# Average mutation <m> = 59.3178
