# chimera	E	m
32123123	55	52
32123131	56	48
32123132	56	51
32123133	56	38
32123211	63	65
32123212	63	68
32123213	63	55
32123221	65	70
32123222	65	73
32123223	65	60
32123231	68	56
32123232	68	59
32123233	68	46
32123311	51	50
32123312	51	53
32123313	51	40
32123321	55	55
32123322	55	58
32123323	55	45
32123331	52	41
32123332	52	44
32123333	52	31
32131111	43	44
32131112	43	59
32131113	43	54
32131121	47	59
32131122	47	74
32131123	47	69
32131131	48	53
32131132	48	68
32131133	48	63
32131211	57	56
32131212	57	71
32131213	57	66
32131221	59	71
32131222	59	86
32131223	59	81
32131231	62	65
32131232	62	80
32131233	62	75
32131311	49	51
32131312	49	66
32131313	49	61
32131321	53	66
32131322	53	81
32131323	53	76
32131331	50	60
32131332	50	75
32131333	50	70
32132111	65	74
32132112	65	59
32132113	65	72
32132121	69	59
32132122	69	44
32132123	69	57
32132131	70	73
32132132	70	58
32132133	70	71
32132211	53	62
32132212	53	47
32132213	53	60
32132221	55	47
32132222	55	32
32132223	55	45
32132231	58	61
32132232	58	46
32132233	58	59
32132311	73	77
32132312	73	62
32132313	73	75
32132321	77	62
32132322	77	47
32132323	77	60
32132331	74	76
32132332	74	61
32132333	74	74
32133111	32	42
32133112	32	45
32133113	32	32
32133121	36	47
32133122	36	50
32133123	36	37
32133131	37	33
32133132	37	36
32133133	37	23
32133211	46	50
32133212	46	53
32133213	46	40
32133221	48	55
32133222	48	58
32133223	48	45
32133231	51	41
32133232	51	44
32133233	51	31
32133311	32	35
32133312	32	38
32133313	32	25
32133321	36	40
32133322	36	43
32133323	36	30
32133331	33	26
32133332	33	29
32133333	33	16
32211111	50	44
32211112	50	59
32211113	50	54
32211121	48	59
32211122	48	74
32211123	48	69
32211131	52	53
32211132	52	68
32211133	52	63
32211211	44	56
32211212	44	71
32211213	44	66
32211221	40	71
32211222	40	86
32211223	40	81
32211231	46	65
32211232	46	80
32211233	46	75
32211311	57	51
32211312	57	66
32211313	57	61
32211321	55	66
32211322	55	81
32211323	55	76
32211331	55	60
32211332	55	75
32211333	55	70
32212111	64	59
32212112	64	44
32212113	64	57
32212121	62	44
32212122	62	29
32212123	62	42
32212131	66	58
32212132	66	43
32212133	66	56
32212211	32	47
32212212	32	32
32212213	32	45
32212221	28	32
32212222	28	17
32212223	28	30
32212231	34	46
32212232	34	31
32212233	34	44
32212311	73	62
32212312	73	47
32212313	73	60
32212321	71	47
32212322	71	32
32212323	71	45
32212331	71	61
32212332	71	46
32212333	71	59
32213111	60	67
32213112	60	70
32213113	60	57
32213121	58	72
32213122	58	75
32213123	58	62
32213131	62	58
32213132	62	61
32213133	62	48
32213211	54	75
32213212	54	78
32213213	54	65
32213221	50	80
32213222	50	83
32213223	50	70
32213231	56	66
32213232	56	69
32213233	56	56
32213311	61	60
32213312	61	63
32213313	61	50
32213321	59	65
32213322	59	68
32213323	59	55
32213331	59	51
32213332	59	54
32213333	59	41
32221111	54	59
32221112	54	74
32221113	54	69
32221121	52	74
32221122	52	89
32221123	52	84
32221131	56	68
32221132	56	83
32221133	56	78
32221211	46	71
32221212	46	86
32221213	46	81
32221221	42	86
32221222	42	97
32221223	42	96
32221231	48	80
32221232	48	95
32221233	48	90
32221311	61	66
32221312	61	81
32221313	61	76
32221321	59	81
32221322	59	96
32221323	59	91
32221331	59	75
32221332	59	90
32221333	59	85
32222111	43	44
32222112	43	29
32222113	43	42
32222121	41	29
32222122	41	14
32222123	41	27
32222131	45	43
32222132	45	28
32222133	45	41
32222211	9	32
32222212	9	17
32222213	9	30
32222221	5	17
32222222	5	2
32222223	5	15
32222231	11	31
32222232	11	16
32222233	11	29
32222311	52	47
32222312	52	32
32222313	52	45
32222321	50	32
32222322	50	17
32222323	50	30
32222331	50	46
32222332	50	31
32222333	50	44
32223111	58	67
32223112	58	70
32223113	58	57
32223121	56	72
32223122	56	75
32223123	56	62
32223131	60	58
32223132	60	61
32223133	60	48
32223211	50	75
32223212	50	78
32223213	50	65
32223221	46	80
32223222	46	83
32223223	46	70
32223231	52	66
32223232	52	69
32223233	52	56
32223311	59	60
32223312	59	63
32223313	59	50
32223321	57	65
32223322	57	68
32223323	57	55
32223331	57	51
32223332	57	54
32223333	57	41
32231111	56	59
32231112	56	74
32231113	56	69
32231121	54	74
32231122	54	89
32231123	54	84
32231131	58	68
32231132	58	83
32231133	58	78
32231211	50	71
32231212	50	86
32231213	50	81
32231221	46	86
32231222	46	101
32231223	46	96
32231231	52	80
32231232	52	95
32231233	52	90
32231311	63	66
32231312	63	81
32231313	63	76
32231321	61	81
32231322	61	96
32231323	61	91
32231331	61	75
32231332	61	90
32231333	61	85
32232111	64	59
32232112	64	44
32232113	64	57
32232121	62	44
32232122	62	29
32232123	62	42
32232131	66	58
32232132	66	43
32232133	66	56
32232211	32	47
32232212	32	32
32232213	32	45
32232221	28	32
32232222	28	17
32232223	28	30
32232231	34	46
32232232	34	31
32232233	34	44
32232311	73	62
32232312	73	47
32232313	73	60
32232321	71	47
32232322	71	32
32232323	71	45
32232331	71	61
32232332	71	46
32232333	71	59
32233111	44	52
32233112	44	55
32233113	44	42
32233121	42	57
32233122	42	60
32233123	42	47
32233131	46	43
32233132	46	46
32233133	46	33
32233211	38	60
32233212	38	63
32233213	38	50
32233221	34	65
32233222	34	68
32233223	34	55
32233231	40	51
32233232	40	54
32233233	40	41
32233311	45	45
32233312	45	48
32233313	45	35
32233321	43	50
32233322	43	53
32233323	43	40
32233331	43	36
32233332	43	39
32233333	43	26
32311111	44	34
32311112	44	49
32311113	44	44
32311121	45	49
32311122	45	64
32311123	45	59
32311131	43	43
32311132	43	58
32311133	43	53
32311211	58	46
32311212	58	61
32311213	58	56
32311221	57	61
32311222	57	76
32311223	57	71
32311231	57	55
32311232	57	70
32311233	57	65
32311311	46	41
32311312	46	56
32311313	46	51
32311321	47	56
32311322	47	71
32311323	47	66
32311331	41	50
32311332	41	65
32311333	41	60
32312111	70	74
32312112	70	59
32312113	70	72
32312121	71	59
32312122	71	44
32312123	71	57
32312131	69	73
32312132	69	58
32312133	69	71
32312211	58	62
32312212	58	47
32312213	58	60
32312221	57	47
32312222	57	32
32312223	57	45
32312231	57	61
32312232	57	46
32312233	57	59
32312311	74	77
32312312	74	62
32312313	74	75
32312321	75	62
32312322	75	47
32312323	75	60
32312331	69	76
32312332	69	61
32312333	69	74
32313111	51	52
32313112	51	55
32313113	51	42
32313121	52	57
32313122	52	60
32313123	52	47
32313131	50	43
32313132	50	46
32313133	50	33
32313211	65	60
32313212	65	63
32313213	65	50
32313221	64	65
32313222	64	68
32313223	64	55
32313231	64	51
32313232	64	54
32313233	64	41
32313311	47	45
32313312	47	48
32313313	47	35
32313321	48	50
32313322	48	53
32313323	48	40
32313331	42	36
32313332	42	39
32313333	42	26
32321111	53	49
32321112	53	64
32321113	53	59
32321121	54	64
32321122	54	79
32321123	54	74
32321131	52	58
32321132	52	73
32321133	52	68
32321211	65	61
32321212	65	76
32321213	65	71
32321221	64	76
32321222	64	91
32321223	64	86
32321231	64	70
32321232	64	85
32321233	64	80
32321311	55	56
32321312	55	71
32321313	55	66
32321321	56	71
32321322	56	86
32321323	56	81
32321331	50	65
32321332	50	80
32321333	50	75
32322111	54	59
32322112	54	44
32322113	54	57
32322121	55	44
32322122	55	29
32322123	55	42
32322131	53	58
32322132	53	43
32322133	53	56
32322211	40	47
32322212	40	32
32322213	40	45
32322221	39	32
32322222	39	17
32322223	39	30
32322231	39	46
32322232	39	31
32322233	39	44
32322311	58	62
32322312	58	47
32322313	58	60
32322321	59	47
32322322	59	32
32322323	59	45
32322331	53	61
32322332	53	46
32322333	53	59
32323111	54	52
32323112	54	55
32323113	54	42
32323121	55	57
32323122	55	60
32323123	55	47
32323131	53	43
32323132	53	46
32323133	53	33
32323211	66	60
32323212	66	63
32323213	66	50
32323221	65	65
32323222	65	68
32323223	65	55
32323231	65	51
32323232	65	54
32323233	65	41
32323311	50	45
32323312	50	48
32323313	50	35
32323321	51	50
32323322	51	53
32323323	51	40
32323331	45	36
32323332	45	39
32323333	45	26
32331111	48	49
32331112	48	64
32331113	48	59
32331121	49	64
32331122	49	79
32331123	49	74
32331131	47	58
32331132	47	73
32331133	47	68
32331211	62	61
32331212	62	76
32331213	62	71
32331221	61	76
32331222	61	91
32331223	61	86
32331231	61	70
32331232	61	85
32331233	61	80
32331311	50	56
32331312	50	71
32331313	50	66
32331321	51	71
32331322	51	86
32331323	51	81
32331331	45	65
32331332	45	80
32331333	45	75
32332111	68	74
32332112	68	59
32332113	68	72
32332121	69	59
32332122	69	44
32332123	69	57
32332131	67	73
32332132	67	58
32332133	67	71
32332211	56	62
32332212	56	47
32332213	56	60
32332221	55	47
32332222	55	32
32332223	55	45
32332231	55	61
32332232	55	46
32332233	55	59
32332311	72	77
32332312	72	62
32332313	72	75
32332321	73	62
32332322	73	47
32332323	73	60
32332331	67	76
32332332	67	61
32332333	67	74
32333111	33	37
32333112	33	40
32333113	33	27
32333121	34	42
32333122	34	45
32333123	34	32
32333131	32	28
32333132	32	31
32333133	32	18
32333211	47	45
32333212	47	48
32333213	47	35
32333221	46	50
32333222	46	53
32333223	46	40
32333231	46	36
32333232	46	39
32333233	46	26
32333311	29	30
32333312	29	33
32333313	29	20
32333321	30	35
32333322	30	38
32333323	30	25
32333331	24	21
32333332	24	24
32333333	24	11
33111111	14	24
33111112	14	39
33111113	14	34
33111121	18	39
33111122	18	54
33111123	18	49
33111131	19	33
33111132	19	48
33111133	19	43
33111211	47	36
33111212	47	51
33111213	47	46
33111221	49	51
33111222	49	66
33111223	49	61
33111231	52	45
33111232	52	60
33111233	52	55
33111311	19	31
33111312	19	46
33111313	19	41
33111321	23	46
33111322	23	61
33111323	23	56
33111331	20	40
33111332	20	55
33111333	20	50
33112111	42	85
33112112	42	70
33112113	42	83
33112121	46	70
33112122	46	55
33112123	46	68
33112131	47	84
33112132	47	69
33112133	47	82
33112211	49	73
33112212	49	58
33112213	49	71
33112221	51	58
33112222	51	43
33112223	51	56
33112231	54	72
33112232	54	57
33112233	54	70
33112311	49	88
33112312	49	73
33112313	49	86
33112321	53	73
33112322	53	58
33112323	53	71
33112331	50	87
33112332	50	72
33112333	50	85
33113111	25	46
33113112	25	49
33113113	25	36
33113121	29	51
33113122	29	54
33113123	29	41
33113131	30	37
33113132	30	40
33113133	30	27
33113211	58	54
33113212	58	57
33113213	58	44
33113221	60	59
33113222	60	62
33113223	60	49
33113231	63	45
33113232	63	48
33113233	63	35
33113311	24	39
33113312	24	42
33113313	24	29
33113321	28	44
33113322	28	47
33113323	28	34
33113331	25	30
33113332	25	33
33113333	25	20
33121111	27	39
33121112	27	54
33121113	27	49
33121121	31	54
33121122	31	69
33121123	31	64
33121131	32	48
33121132	32	63
33121133	32	58
33121211	58	51
33121212	58	66
33121213	58	61
33121221	60	66
33121222	60	81
33121223	60	76
33121231	63	60
33121232	63	75
33121233	63	70
33121311	32	46
33121312	32	61
33121313	32	56
33121321	36	61
33121322	36	76
33121323	36	71
33121331	33	55
33121332	33	70
33121333	33	65
33122111	30	70
33122112	30	55
33122113	30	68
33122121	34	55
33122122	34	40
33122123	34	53
33122131	35	69
33122132	35	54
33122133	35	67
33122211	35	58
33122212	35	43
33122213	35	56
33122221	37	43
33122222	37	28
33122223	37	41
33122231	40	57
33122232	40	42
33122233	40	55
33122311	37	73
33122312	37	58
33122313	37	71
33122321	41	58
33122322	41	43
33122323	41	56
33122331	38	72
33122332	38	57
33122333	38	70
33123111	32	46
33123112	32	49
33123113	32	36
33123121	36	51
33123122	36	54
33123123	36	41
33123131	37	37
33123132	37	40
33123133	37	27
33123211	63	54
33123212	63	57
33123213	63	44
33123221	65	59
33123222	65	62
33123223	65	49
33123231	68	45
33123232	68	48
33123233	68	35
33123311	31	39
33123312	31	42
33123313	31	29
33123321	35	44
33123322	35	47
33123323	35	34
33123331	32	30
33123332	32	33
33123333	32	20
33131111	20	39
33131112	20	54
33131113	20	49
33131121	24	54
33131122	24	69
33131123	24	64
33131131	25	48
33131132	25	63
33131133	25	58
33131211	53	51
33131212	53	66
33131213	53	61
33131221	55	66
33131222	55	81
33131223	55	76
33131231	58	60
33131232	58	75
33131233	58	70
33131311	25	46
33131312	25	61
33131313	25	56
33131321	29	61
33131322	29	76
33131323	29	71
33131331	26	55
33131332	26	70
33131333	26	65
33132111	42	85
33132112	42	70
33132113	42	83
33132121	46	70
33132122	46	55
33132123	46	68
33132131	47	84
33132132	47	69
33132133	47	82
33132211	49	73
33132212	49	58
33132213	49	71
33132221	51	58
33132222	51	43
33132223	51	56
33132231	54	72
33132232	54	57
33132233	54	70
33132311	49	88
33132312	49	73
33132313	49	86
33132321	53	73
33132322	53	58
33132323	53	71
33132331	50	87
33132332	50	72
33132333	50	85
33133111	9	31
33133112	9	34
33133113	9	21
33133121	13	36
33133122	13	39
33133123	13	26
33133131	14	22
33133132	14	25
33133133	14	12
33133211	42	39
33133212	42	42
33133213	42	29
33133221	44	44
33133222	44	47
33133223	44	34
33133231	47	30
33133232	47	33
33133233	47	20
33133311	8	24
33133312	8	27
33133313	8	14
33133321	12	29
33133322	12	32
33133323	12	19
33133331	9	15
33133332	9	18
33133333	9	5
33211111	47	39
33211112	47	54
33211113	47	49
33211121	45	54
33211122	45	69
33211123	45	64
33211131	49	48
33211132	49	63
33211133	49	58
33211211	60	51
33211212	60	66
33211213	60	61
33211221	56	66
33211222	56	81
33211223	56	76
33211231	62	60
33211232	62	75
33211233	62	70
33211311	53	46
33211312	53	61
33211313	53	56
33211321	51	61
33211322	51	76
33211323	51	71
33211331	51	55
33211332	51	70
33211333	51	65
33212111	61	70
33212112	61	55
33212113	61	68
33212121	59	55
33212122	59	40
33212123	59	53
33212131	63	69
33212132	63	54
33212133	63	67
33212211	48	58
33212212	48	43
33212213	48	56
33212221	44	43
33212222	44	28
33212223	44	41
33212231	50	57
33212232	50	42
33212233	50	55
33212311	69	73
33212312	69	58
33212313	69	71
33212321	67	58
33212322	67	43
33212323	67	56
33212331	67	72
33212332	67	57
33212333	67	70
33213111	57	56
33213112	57	59
33213113	57	46
33213121	55	61
33213122	55	64
33213123	55	51
33213131	59	47
33213132	59	50
33213133	59	37
33213211	70	64
33213212	70	67
33213213	70	54
33213221	66	69
33213222	66	72
33213223	66	59
33213231	72	55
33213232	72	58
33213233	72	45
33213311	57	49
33213312	57	52
33213313	57	39
33213321	55	54
33213322	55	57
33213323	55	44
33213331	55	40
33213332	55	43
33213333	55	30
33221111	53	54
33221112	53	69
33221113	53	64
33221121	51	69
33221122	51	84
33221123	51	79
33221131	55	63
33221132	55	78
33221133	55	73
33221211	64	66
33221212	64	81
33221213	64	76
33221221	60	81
33221222	60	96
33221223	60	91
33221231	66	75
33221232	66	90
33221233	66	85
33221311	59	61
33221312	59	76
33221313	59	71
33221321	57	76
33221322	57	91
33221323	57	86
33221331	57	70
33221332	57	85
33221333	57	80
33222111	42	55
33222112	42	40
33222113	42	53
33222121	40	40
33222122	40	25
33222123	40	38
33222131	44	54
33222132	44	39
33222133	44	52
33222211	27	43
33222212	27	28
33222213	27	41
33222221	23	28
33222222	23	13
33222223	23	26
33222231	29	42
33222232	29	27
33222233	29	40
33222311	50	58
33222312	50	43
33222313	50	56
33222321	48	43
33222322	48	28
33222323	48	41
33222331	48	57
33222332	48	42
33222333	48	55
33223111	57	56
33223112	57	59
33223113	57	46
33223121	55	61
33223122	55	64
33223123	55	51
33223131	59	47
33223132	59	50
33223133	59	37
33223211	68	64
33223212	68	67
33223213	68	54
33223221	64	69
33223222	64	72
33223223	64	59
33223231	70	55
33223232	70	58
33223233	70	45
33223311	57	49
33223312	57	52
33223313	57	39
33223321	55	54
33223322	55	57
33223323	55	44
33223331	55	40
33223332	55	43
33223333	55	30
33231111	51	54
33231112	51	69
33231113	51	64
33231121	49	69
33231122	49	84
33231123	49	79
33231131	53	63
33231132	53	78
33231133	53	73
33231211	64	66
33231212	64	81
33231213	64	76
33231221	60	81
33231222	60	96
33231223	60	91
33231231	66	75
33231232	66	90
33231233	66	85
33231311	57	61
33231312	57	76
33231313	57	71
33231321	55	76
33231322	55	91
33231323	55	86
33231331	55	70
33231332	55	85
33231333	55	80
33232111	59	70
33232112	59	55
33232113	59	68
33232121	57	55
33232122	57	40
33232123	57	53
33232131	61	69
33232132	61	54
33232133	61	67
33232211	46	58
33232212	46	43
33232213	46	56
33232221	42	43
33232222	42	28
33232223	42	41
33232231	48	57
33232232	48	42
33232233	48	55
33232311	67	73
33232312	67	58
33232313	67	71
33232321	65	58
33232322	65	43
33232323	65	56
33232331	65	72
33232332	65	57
33232333	65	70
33233111	39	41
33233112	39	44
33233113	39	31
33233121	37	46
33233122	37	49
33233123	37	36
33233131	41	32
33233132	41	35
33233133	41	22
33233211	52	49
33233212	52	52
33233213	52	39
33233221	48	54
33233222	48	57
33233223	48	44
33233231	54	40
33233232	54	43
33233233	54	30
33233311	39	34
33233312	39	37
33233313	39	24
33233321	37	39
33233322	37	42
33233323	37	29
33233331	37	25
33233332	37	28
33233333	37	15
33311111	23	29
33311112	23	44
33311113	23	39
33311121	24	44
33311122	24	59
33311123	24	54
33311131	22	38
33311132	22	53
33311133	22	48
33311211	56	41
33311212	56	56
33311213	56	51
33311221	55	56
33311222	55	71
33311223	55	66
33311231	55	50
33311232	55	65
33311233	55	60
33311311	24	36
33311312	24	51
33311313	24	46
33311321	25	51
33311322	25	66
33311323	25	61
33311331	19	45
33311332	19	60
33311333	19	55
33312111	49	85
33312112	49	70
33312113	49	83
33312121	50	70
33312122	50	55
33312123	50	68
33312131	48	84
33312132	48	69
33312133	48	82
33312211	56	73
33312212	56	58
33312213	56	71
33312221	55	58
33312222	55	43
33312223	55	56
33312231	55	72
33312232	55	57
33312233	55	70
33312311	52	88
33312312	52	73
33312313	52	86
33312321	53	73
33312322	53	58
33312323	53	71
33312331	47	87
33312332	47	72
33312333	47	85
33313111	30	41
33313112	30	44
33313113	30	31
33313121	31	46
33313122	31	49
33313123	31	36
33313131	29	32
33313132	29	35
33313133	29	22
33313211	63	49
33313212	63	52
33313213	63	39
33313221	62	54
33313222	62	57
33313223	62	44
33313231	62	40
33313232	62	43
33313233	62	30
33313311	25	34
33313312	25	37
33313313	25	24
33313321	26	39
33313322	26	42
33313323	26	29
33313331	20	25
33313332	20	28
33313333	20	15
33321111	34	44
33321112	34	59
33321113	34	54
33321121	35	59
33321122	35	74
33321123	35	69
33321131	33	53
33321132	33	68
33321133	33	63
33321211	65	56
33321212	65	71
33321213	65	66
33321221	64	71
33321222	64	86
33321223	64	81
33321231	64	65
33321232	64	80
33321233	64	75
33321311	35	51
33321312	35	66
33321313	35	61
33321321	36	66
33321322	36	81
33321323	36	76
33321331	30	60
33321332	30	75
33321333	30	70
33322111	35	70
33322112	35	55
33322113	35	68
33322121	36	55
33322122	36	40
33322123	36	53
33322131	34	69
33322132	34	54
33322133	34	67
33322211	40	58
33322212	40	43
33322213	40	56
33322221	39	43
33322222	39	28
33322223	39	41
33322231	39	57
33322232	39	42
33322233	39	55
33322311	38	73
33322312	38	58
33322313	38	71
33322321	39	58
33322322	39	43
33322323	39	56
33322331	33	72
33322332	33	57
33322333	33	70
33323111	35	41
33323112	35	44
33323113	35	31
33323121	36	46
33323122	36	49
33323123	36	36
33323131	34	32
33323132	34	35
33323133	34	22
33323211	66	49
33323212	66	52
33323213	66	39
33323221	65	54
33323222	65	57
33323223	65	44
33323231	65	40
33323232	65	43
33323233	65	30
33323311	30	34
33323312	30	37
33323313	30	24
33323321	31	39
33323322	31	42
33323323	31	29
33323331	25	25
33323332	25	28
33323333	25	15
33331111	25	44
33331112	25	59
33331113	25	54
33331121	26	59
33331122	26	74
33331123	26	69
33331131	24	53
33331132	24	68
33331133	24	63
33331211	58	56
33331212	58	71
33331213	58	66
33331221	57	71
33331222	57	86
33331223	57	81
33331231	57	65
33331232	57	80
33331233	57	75
33331311	26	51
33331312	26	66
33331313	26	61
33331321	27	66
33331322	27	81
33331323	27	76
33331331	21	60
33331332	21	75
33331333	21	70
33332111	45	85
33332112	45	70
33332113	45	83
33332121	46	70
33332122	46	55
33332123	46	68
33332131	44	84
33332132	44	69
33332133	44	82
33332211	52	73
33332212	52	58
33332213	52	71
33332221	51	58
33332222	51	43
33332223	51	56
33332231	51	72
33332232	51	57
33332233	51	70
33332311	48	88
33332312	48	73
33332313	48	86
33332321	49	73
33332322	49	58
33332323	49	71
33332331	43	87
33332332	43	72
33332333	43	85
33333111	10	26
33333112	10	29
33333113	10	16
33333121	11	31
33333122	11	34
33333123	11	21
33333131	9	17
33333132	9	20
33333133	9	7
33333211	43	34
33333212	43	37
33333213	43	24
33333221	42	39
33333222	42	42
33333223	42	29
33333231	42	25
33333232	42	28
33333233	42	15
33333311	5	19
33333312	5	22
33333313	5	9
33333321	6	24
33333322	6	27
33333323	6	14
33333331	0	10
33333332	0	13
33333333	0	0
# Average disruption <E> = 49.6667
# Average mutation <m> = 56.6644
