# chimera	E	m
32123123	45	65
32123131	45	66
32123132	45	64
32123133	45	51
32123211	45	84
32123212	45	82
32123213	45	69
32123221	45	83
32123222	45	81
32123223	45	68
32123231	45	69
32123232	45	67
32123233	45	54
32123311	46	69
32123312	46	67
32123313	46	54
32123321	46	68
32123322	46	66
32123323	46	53
32123331	46	54
32123332	46	52
32123333	46	39
32131111	33	38
32131112	33	48
32131113	33	53
32131121	33	47
32131122	33	57
32131123	33	62
32131131	33	53
32131132	33	63
32131133	33	68
32131211	32	45
32131212	32	55
32131213	32	60
32131221	32	54
32131222	32	64
32131223	32	69
32131231	32	60
32131232	32	70
32131233	32	75
32131311	44	50
32131312	44	60
32131313	44	65
32131321	44	59
32131322	44	69
32131323	44	74
32131331	44	65
32131332	44	75
32131333	44	80
32132111	24	49
32132112	24	39
32132113	24	52
32132121	24	40
32132122	24	30
32132123	24	43
32132131	24	54
32132132	24	44
32132133	24	57
32132211	23	42
32132212	23	32
32132213	23	45
32132221	23	33
32132222	23	23
32132223	23	36
32132231	23	47
32132232	23	37
32132233	23	50
32132311	35	57
32132312	35	47
32132313	35	60
32132321	35	48
32132322	35	38
32132323	35	51
32132331	35	62
32132332	35	52
32132333	35	65
32133111	37	68
32133112	37	66
32133113	37	53
32133121	37	67
32133122	37	65
32133123	37	52
32133131	37	53
32133132	37	51
32133133	37	38
32133211	37	71
32133212	37	69
32133213	37	56
32133221	37	70
32133222	37	68
32133223	37	55
32133231	37	56
32133232	37	54
32133233	37	41
32133311	38	56
32133312	38	54
32133313	38	41
32133321	38	55
32133322	38	53
32133323	38	40
32133331	38	41
32133332	38	39
32133333	38	26
32211111	34	31
32211112	34	41
32211113	34	46
32211121	34	40
32211122	34	50
32211123	34	55
32211131	34	46
32211132	34	56
32211133	34	61
32211211	33	38
32211212	33	48
32211213	33	53
32211221	33	47
32211222	33	57
32211223	33	62
32211231	33	53
32211232	33	63
32211233	33	68
32211311	45	43
32211312	45	53
32211313	45	58
32211321	45	52
32211322	45	62
32211323	45	67
32211331	45	58
32211332	45	68
32211333	45	73
32212111	31	42
32212112	31	32
32212113	31	45
32212121	31	33
32212122	31	23
32212123	31	36
32212131	31	47
32212132	31	37
32212133	31	50
32212211	30	35
32212212	30	25
32212213	30	38
32212221	30	26
32212222	30	16
32212223	30	29
32212231	30	40
32212232	30	30
32212233	30	43
32212311	42	50
32212312	42	40
32212313	42	53
32212321	42	41
32212322	42	31
32212323	42	44
32212331	42	55
32212332	42	45
32212333	42	58
32213111	53	81
32213112	53	79
32213113	53	66
32213121	53	80
32213122	53	78
32213123	53	65
32213131	53	66
32213132	53	64
32213133	53	51
32213211	53	84
32213212	53	82
32213213	53	69
32213221	53	83
32213222	53	81
32213223	53	68
32213231	53	69
32213232	53	67
32213233	53	54
32213311	54	69
32213312	54	67
32213313	54	54
32213321	54	68
32213322	54	66
32213323	54	53
32213331	54	54
32213332	54	52
32213333	54	39
32221111	23	43
32221112	23	53
32221113	23	58
32221121	23	52
32221122	23	62
32221123	23	67
32221131	23	58
32221132	23	68
32221133	23	73
32221211	22	50
32221212	22	60
32221213	22	65
32221221	22	59
32221222	22	69
32221223	22	74
32221231	22	65
32221232	22	75
32221233	22	80
32221311	34	55
32221312	34	65
32221313	34	70
32221321	34	64
32221322	34	74
32221323	34	79
32221331	34	70
32221332	34	80
32221333	34	85
32222111	8	30
32222112	8	20
32222113	8	33
32222121	8	21
32222122	8	11
32222123	8	24
32222131	8	35
32222132	8	25
32222133	8	38
32222211	7	23
32222212	7	13
32222213	7	26
32222221	7	14
32222222	7	4
32222223	7	17
32222231	7	28
32222232	7	18
32222233	7	31
32222311	19	38
32222312	19	28
32222313	19	41
32222321	19	29
32222322	19	19
32222323	19	32
32222331	19	43
32222332	19	33
32222333	19	46
32223111	33	81
32223112	33	79
32223113	33	66
32223121	33	80
32223122	33	78
32223123	33	65
32223131	33	66
32223132	33	64
32223133	33	51
32223211	33	84
32223212	33	82
32223213	33	69
32223221	33	83
32223222	33	81
32223223	33	68
32223231	33	69
32223232	33	67
32223233	33	54
32223311	34	69
32223312	34	67
32223313	34	54
32223321	34	68
32223322	34	66
32223323	34	53
32223331	34	54
32223332	34	52
32223333	34	39
32231111	30	44
32231112	30	54
32231113	30	59
32231121	30	53
32231122	30	63
32231123	30	68
32231131	30	59
32231132	30	69
32231133	30	74
32231211	29	51
32231212	29	61
32231213	29	66
32231221	29	60
32231222	29	70
32231223	29	75
32231231	29	66
32231232	29	76
32231233	29	81
32231311	41	56
32231312	41	66
32231313	41	71
32231321	41	65
32231322	41	75
32231323	41	80
32231331	41	71
32231332	41	81
32231333	41	86
32232111	19	43
32232112	19	33
32232113	19	46
32232121	19	34
32232122	19	24
32232123	19	37
32232131	19	48
32232132	19	38
32232133	19	51
32232211	18	36
32232212	18	26
32232213	18	39
32232221	18	27
32232222	18	17
32232223	18	30
32232231	18	41
32232232	18	31
32232233	18	44
32232311	30	51
32232312	30	41
32232313	30	54
32232321	30	42
32232322	30	32
32232323	30	45
32232331	30	56
32232332	30	46
32232333	30	59
32233111	32	68
32233112	32	66
32233113	32	53
32233121	32	67
32233122	32	65
32233123	32	52
32233131	32	53
32233132	32	51
32233133	32	38
32233211	32	71
32233212	32	69
32233213	32	56
32233221	32	70
32233222	32	68
32233223	32	55
32233231	32	56
32233232	32	54
32233233	32	41
32233311	33	56
32233312	33	54
32233313	33	41
32233321	33	55
32233322	33	53
32233323	33	40
32233331	33	41
32233332	33	39
32233333	33	26
32311111	57	39
32311112	57	49
32311113	57	54
32311121	57	48
32311122	57	58
32311123	57	63
32311131	57	54
32311132	57	64
32311133	57	69
32311211	59	46
32311212	59	56
32311213	59	61
32311221	59	55
32311222	59	65
32311223	59	70
32311231	59	61
32311232	59	71
32311233	59	76
32311311	60	51
32311312	60	61
32311313	60	66
32311321	60	60
32311322	60	70
32311323	60	75
32311331	60	66
32311332	60	76
32311333	60	81
32312111	54	56
32312112	54	46
32312113	54	59
32312121	54	47
32312122	54	37
32312123	54	50
32312131	54	61
32312132	54	51
32312133	54	64
32312211	56	49
32312212	56	39
32312213	56	52
32312221	56	40
32312222	56	30
32312223	56	43
32312231	56	54
32312232	56	44
32312233	56	57
32312311	57	64
32312312	57	54
32312313	57	67
32312321	57	55
32312322	57	45
32312323	57	58
32312331	57	69
32312332	57	59
32312333	57	72
32313111	50	67
32313112	50	65
32313113	50	52
32313121	50	66
32313122	50	64
32313123	50	51
32313131	50	52
32313132	50	50
32313133	50	37
32313211	53	70
32313212	53	68
32313213	53	55
32313221	53	69
32313222	53	67
32313223	53	54
32313231	53	55
32313232	53	53
32313233	53	40
32313311	43	55
32313312	43	53
32313313	43	40
32313321	43	54
32313322	43	52
32313323	43	39
32313331	43	40
32313332	43	38
32313333	43	25
32321111	53	51
32321112	53	61
32321113	53	66
32321121	53	60
32321122	53	70
32321123	53	75
32321131	53	66
32321132	53	76
32321133	53	81
32321211	55	58
32321212	55	68
32321213	55	73
32321221	55	67
32321222	55	77
32321223	55	82
32321231	55	73
32321232	55	83
32321233	55	88
32321311	56	63
32321312	56	73
32321313	56	78
32321321	56	72
32321322	56	82
32321323	56	87
32321331	56	78
32321332	56	88
32321333	56	93
32322111	38	44
32322112	38	34
32322113	38	47
32322121	38	35
32322122	38	25
32322123	38	38
32322131	38	49
32322132	38	39
32322133	38	52
32322211	40	37
32322212	40	27
32322213	40	40
32322221	40	28
32322222	40	18
32322223	40	31
32322231	40	42
32322232	40	32
32322233	40	45
32322311	41	52
32322312	41	42
32322313	41	55
32322321	41	43
32322322	41	33
32322323	41	46
32322331	41	57
32322332	41	47
32322333	41	60
32323111	37	67
32323112	37	65
32323113	37	52
32323121	37	66
32323122	37	64
32323123	37	51
32323131	37	52
32323132	37	50
32323133	37	37
32323211	40	70
32323212	40	68
32323213	40	55
32323221	40	69
32323222	40	67
32323223	40	54
32323231	40	55
32323232	40	53
32323233	40	40
32323311	30	55
32323312	30	53
32323313	30	40
32323321	30	54
32323322	30	52
32323323	30	39
32323331	30	40
32323332	30	38
32323333	30	25
32331111	50	52
32331112	50	62
32331113	50	67
32331121	50	61
32331122	50	71
32331123	50	76
32331131	50	67
32331132	50	77
32331133	50	82
32331211	52	59
32331212	52	69
32331213	52	74
32331221	52	68
32331222	52	78
32331223	52	83
32331231	52	74
32331232	52	84
32331233	52	89
32331311	53	64
32331312	53	74
32331313	53	79
32331321	53	73
32331322	53	83
32331323	53	88
32331331	53	79
32331332	53	89
32331333	53	94
32332111	39	57
32332112	39	47
32332113	39	60
32332121	39	48
32332122	39	38
32332123	39	51
32332131	39	62
32332132	39	52
32332133	39	65
32332211	41	50
32332212	41	40
32332213	41	53
32332221	41	41
32332222	41	31
32332223	41	44
32332231	41	55
32332232	41	45
32332233	41	58
32332311	42	65
32332312	42	55
32332313	42	68
32332321	42	56
32332322	42	46
32332323	42	59
32332331	42	70
32332332	42	60
32332333	42	73
32333111	26	54
32333112	26	52
32333113	26	39
32333121	26	53
32333122	26	51
32333123	26	38
32333131	26	39
32333132	26	37
32333133	26	24
32333211	29	57
32333212	29	55
32333213	29	42
32333221	29	56
32333222	29	54
32333223	29	41
32333231	29	42
32333232	29	40
32333233	29	27
32333311	19	42
32333312	19	40
32333313	19	27
32333321	19	41
32333322	19	39
32333323	19	26
32333331	19	27
32333332	19	25
32333333	19	12
33111111	38	31
33111112	38	41
33111113	38	46
33111121	38	40
33111122	38	50
33111123	38	55
33111131	38	46
33111132	38	56
33111133	38	61
33111211	39	38
33111212	39	48
33111213	39	53
33111221	39	47
33111222	39	57
33111223	39	62
33111231	39	53
33111232	39	63
33111233	39	68
33111311	45	43
33111312	45	53
33111313	45	58
33111321	45	52
33111322	45	62
33111323	45	67
33111331	45	58
33111332	45	68
33111333	45	73
33112111	36	60
33112112	36	50
33112113	36	63
33112121	36	51
33112122	36	41
33112123	36	54
33112131	36	65
33112132	36	55
33112133	36	68
33112211	37	53
33112212	37	43
33112213	37	56
33112221	37	44
33112222	37	34
33112223	37	47
33112231	37	58
33112232	37	48
33112233	37	61
33112311	43	68
33112312	43	58
33112313	43	71
33112321	43	59
33112322	43	49
33112323	43	62
33112331	43	73
33112332	43	63
33112333	43	76
33113111	54	69
33113112	54	67
33113113	54	54
33113121	54	68
33113122	54	66
33113123	54	53
33113131	54	54
33113132	54	52
33113133	54	39
33113211	56	72
33113212	56	70
33113213	56	57
33113221	56	71
33113222	56	69
33113223	56	56
33113231	56	57
33113232	56	55
33113233	56	42
33113311	51	57
33113312	51	55
33113313	51	42
33113321	51	56
33113322	51	54
33113323	51	41
33113331	51	42
33113332	51	40
33113333	51	27
33121111	41	43
33121112	41	53
33121113	41	58
33121121	41	52
33121122	41	62
33121123	41	67
33121131	41	58
33121132	41	68
33121133	41	73
33121211	42	50
33121212	42	60
33121213	42	65
33121221	42	59
33121222	42	69
33121223	42	74
33121231	42	65
33121232	42	75
33121233	42	80
33121311	48	55
33121312	48	65
33121313	48	70
33121321	48	64
33121322	48	74
33121323	48	79
33121331	48	70
33121332	48	80
33121333	48	85
33122111	27	48
33122112	27	38
33122113	27	51
33122121	27	39
33122122	27	29
33122123	27	42
33122131	27	53
33122132	27	43
33122133	27	56
33122211	28	41
33122212	28	31
33122213	28	44
33122221	28	32
33122222	28	22
33122223	28	35
33122231	28	46
33122232	28	36
33122233	28	49
33122311	34	56
33122312	34	46
33122313	34	59
33122321	34	47
33122322	34	37
33122323	34	50
33122331	34	61
33122332	34	51
33122333	34	64
33123111	48	69
33123112	48	67
33123113	48	54
33123121	48	68
33123122	48	66
33123123	48	53
33123131	48	54
33123132	48	52
33123133	48	39
33123211	50	72
33123212	50	70
33123213	50	57
33123221	50	71
33123222	50	69
33123223	50	56
33123231	50	57
33123232	50	55
33123233	50	42
33123311	45	57
33123312	45	55
33123313	45	42
33123321	45	56
33123322	45	54
33123323	45	41
33123331	45	42
33123332	45	40
33123333	45	27
33131111	35	44
33131112	35	54
33131113	35	59
33131121	35	53
33131122	35	63
33131123	35	68
33131131	35	59
33131132	35	69
33131133	35	74
33131211	36	51
33131212	36	61
33131213	36	66
33131221	36	60
33131222	36	70
33131223	36	75
33131231	36	66
33131232	36	76
33131233	36	81
33131311	42	56
33131312	42	66
33131313	42	71
33131321	42	65
33131322	42	75
33131323	42	80
33131331	42	71
33131332	42	81
33131333	42	86
33132111	25	61
33132112	25	51
33132113	25	64
33132121	25	52
33132122	25	42
33132123	25	55
33132131	25	66
33132132	25	56
33132133	25	69
33132211	26	54
33132212	26	44
33132213	26	57
33132221	26	45
33132222	26	35
33132223	26	48
33132231	26	59
33132232	26	49
33132233	26	62
33132311	32	69
33132312	32	59
33132313	32	72
33132321	32	60
33132322	32	50
33132323	32	63
33132331	32	74
33132332	32	64
33132333	32	77
33133111	34	56
33133112	34	54
33133113	34	41
33133121	34	55
33133122	34	53
33133123	34	40
33133131	34	41
33133132	34	39
33133133	34	26
33133211	36	59
33133212	36	57
33133213	36	44
33133221	36	58
33133222	36	56
33133223	36	43
33133231	36	44
33133232	36	42
33133233	36	29
33133311	31	44
33133312	31	42
33133313	31	29
33133321	31	43
33133322	31	41
33133323	31	28
33133331	31	29
33133332	31	27
33133333	31	14
33211111	46	37
33211112	46	47
33211113	46	52
33211121	46	46
33211122	46	56
33211123	46	61
33211131	46	52
33211132	46	62
33211133	46	67
33211211	47	44
33211212	47	54
33211213	47	59
33211221	47	53
33211222	47	63
33211223	47	68
33211231	47	59
33211232	47	69
33211233	47	74
33211311	53	49
33211312	53	59
33211313	53	64
33211321	53	58
33211322	53	68
33211323	53	73
33211331	53	64
33211332	53	74
33211333	53	79
33212111	42	54
33212112	42	44
33212113	42	57
33212121	42	45
33212122	42	35
33212123	42	48
33212131	42	59
33212132	42	49
33212133	42	62
33212211	43	47
33212212	43	37
33212213	43	50
33212221	43	38
33212222	43	28
33212223	43	41
33212231	43	52
33212232	43	42
33212233	43	55
33212311	49	62
33212312	49	52
33212313	49	65
33212321	49	53
33212322	49	43
33212323	49	56
33212331	49	67
33212332	49	57
33212333	49	70
33213111	60	69
33213112	60	67
33213113	60	54
33213121	60	68
33213122	60	66
33213123	60	53
33213131	60	54
33213132	60	52
33213133	60	39
33213211	62	72
33213212	62	70
33213213	62	57
33213221	62	71
33213222	62	69
33213223	62	56
33213231	62	57
33213232	62	55
33213233	62	42
33213311	57	57
33213312	57	55
33213313	57	42
33213321	57	56
33213322	57	54
33213323	57	41
33213331	57	42
33213332	57	40
33213333	57	27
33221111	35	49
33221112	35	59
33221113	35	64
33221121	35	58
33221122	35	68
33221123	35	73
33221131	35	64
33221132	35	74
33221133	35	79
33221211	36	56
33221212	36	66
33221213	36	71
33221221	36	65
33221222	36	75
33221223	36	80
33221231	36	71
33221232	36	81
33221233	36	86
33221311	42	61
33221312	42	71
33221313	42	76
33221321	42	70
33221322	42	80
33221323	42	85
33221331	42	76
33221332	42	86
33221333	42	91
33222111	19	42
33222112	19	32
33222113	19	45
33222121	19	33
33222122	19	23
33222123	19	36
33222131	19	47
33222132	19	37
33222133	19	50
33222211	20	35
33222212	20	25
33222213	20	38
33222221	20	26
33222222	20	16
33222223	20	29
33222231	20	40
33222232	20	30
33222233	20	43
33222311	26	50
33222312	26	40
33222313	26	53
33222321	26	41
33222322	26	31
33222323	26	44
33222331	26	55
33222332	26	45
33222333	26	58
33223111	40	69
33223112	40	67
33223113	40	54
33223121	40	68
33223122	40	66
33223123	40	53
33223131	40	54
33223132	40	52
33223133	40	39
33223211	42	72
33223212	42	70
33223213	42	57
33223221	42	71
33223222	42	69
33223223	42	56
33223231	42	57
33223232	42	55
33223233	42	42
33223311	37	57
33223312	37	55
33223313	37	42
33223321	37	56
33223322	37	54
33223323	37	41
33223331	37	42
33223332	37	40
33223333	37	27
33231111	36	50
33231112	36	60
33231113	36	65
33231121	36	59
33231122	36	69
33231123	36	74
33231131	36	65
33231132	36	75
33231133	36	80
33231211	37	57
33231212	37	67
33231213	37	72
33231221	37	66
33231222	37	76
33231223	37	81
33231231	37	72
33231232	37	82
33231233	37	87
33231311	43	62
33231312	43	72
33231313	43	77
33231321	43	71
33231322	43	81
33231323	43	86
33231331	43	77
33231332	43	87
33231333	43	92
33232111	24	55
33232112	24	45
33232113	24	58
33232121	24	46
33232122	24	36
33232123	24	49
33232131	24	60
33232132	24	50
33232133	24	63
33232211	25	48
33232212	25	38
33232213	25	51
33232221	25	39
33232222	25	29
33232223	25	42
33232231	25	53
33232232	25	43
33232233	25	56
33232311	31	63
33232312	31	53
33232313	31	66
33232321	31	54
33232322	31	44
33232323	31	57
33232331	31	68
33232332	31	58
33232333	31	71
33233111	33	56
33233112	33	54
33233113	33	41
33233121	33	55
33233122	33	53
33233123	33	40
33233131	33	41
33233132	33	39
33233133	33	26
33233211	35	59
33233212	35	57
33233213	35	44
33233221	35	58
33233222	35	56
33233223	35	43
33233231	35	44
33233232	35	42
33233233	35	29
33233311	30	44
33233312	30	42
33233313	30	29
33233321	30	43
33233322	30	41
33233323	30	28
33233331	30	29
33233332	30	27
33233333	30	14
33311111	53	45
33311112	53	55
33311113	53	60
33311121	53	54
33311122	53	64
33311123	53	69
33311131	53	60
33311132	53	70
33311133	53	75
33311211	57	52
33311212	57	62
33311213	57	67
33311221	57	61
33311222	57	71
33311223	57	76
33311231	57	67
33311232	57	77
33311233	57	82
33311311	52	57
33311312	52	67
33311313	52	72
33311321	52	66
33311322	52	76
33311323	52	81
33311331	52	72
33311332	52	82
33311333	52	87
33312111	49	68
33312112	49	58
33312113	49	71
33312121	49	59
33312122	49	49
33312123	49	62
33312131	49	73
33312132	49	63
33312133	49	76
33312211	53	61
33312212	53	51
33312213	53	64
33312221	53	52
33312222	53	42
33312223	53	55
33312231	53	66
33312232	53	56
33312233	53	69
33312311	48	76
33312312	48	66
33312313	48	79
33312321	48	67
33312322	48	57
33312323	48	70
33312331	48	81
33312332	48	71
33312333	48	84
33313111	41	55
33313112	41	53
33313113	41	40
33313121	41	54
33313122	41	52
33313123	41	39
33313131	41	40
33313132	41	38
33313133	41	25
33313211	46	58
33313212	46	56
33313213	46	43
33313221	46	57
33313222	46	55
33313223	46	42
33313231	46	43
33313232	46	41
33313233	46	28
33313311	30	43
33313312	30	41
33313313	30	28
33313321	30	42
33313322	30	40
33313323	30	27
33313331	30	28
33313332	30	26
33313333	30	13
33321111	49	57
33321112	49	67
33321113	49	72
33321121	49	66
33321122	49	76
33321123	49	81
33321131	49	72
33321132	49	82
33321133	49	87
33321211	53	64
33321212	53	74
33321213	53	79
33321221	53	73
33321222	53	83
33321223	53	88
33321231	53	79
33321232	53	89
33321233	53	94
33321311	48	69
33321312	48	79
33321313	48	84
33321321	48	78
33321322	48	88
33321323	48	93
33321331	48	84
33321332	48	94
33321333	48	99
33322111	33	56
33322112	33	46
33322113	33	59
33322121	33	47
33322122	33	37
33322123	33	50
33322131	33	61
33322132	33	51
33322133	33	64
33322211	37	49
33322212	37	39
33322213	37	52
33322221	37	40
33322222	37	30
33322223	37	43
33322231	37	54
33322232	37	44
33322233	37	57
33322311	32	64
33322312	32	54
33322313	32	67
33322321	32	55
33322322	32	45
33322323	32	58
33322331	32	69
33322332	32	59
33322333	32	72
33323111	28	55
33323112	28	53
33323113	28	40
33323121	28	54
33323122	28	52
33323123	28	39
33323131	28	40
33323132	28	38
33323133	28	25
33323211	33	58
33323212	33	56
33323213	33	43
33323221	33	57
33323222	33	55
33323223	33	42
33323231	33	43
33323232	33	41
33323233	33	28
33323311	17	43
33323312	17	41
33323313	17	28
33323321	17	42
33323322	17	40
33323323	17	27
33323331	17	28
33323332	17	26
33323333	17	13
33331111	40	58
33331112	40	68
33331113	40	73
33331121	40	67
33331122	40	77
33331123	40	82
33331131	40	73
33331132	40	83
33331133	40	88
33331211	44	65
33331212	44	75
33331213	44	80
33331221	44	74
33331222	44	84
33331223	44	89
33331231	44	80
33331232	44	90
33331233	44	95
33331311	39	70
33331312	39	80
33331313	39	85
33331321	39	79
33331322	39	89
33331323	39	94
33331331	39	85
33331332	39	95
33331333	39	95
33332111	28	69
33332112	28	59
33332113	28	72
33332121	28	60
33332122	28	50
33332123	28	63
33332131	28	74
33332132	28	64
33332133	28	77
33332211	32	62
33332212	32	52
33332213	32	65
33332221	32	53
33332222	32	43
33332223	32	56
33332231	32	67
33332232	32	57
33332233	32	70
33332311	27	77
33332312	27	67
33332313	27	80
33332321	27	68
33332322	27	58
33332323	27	71
33332331	27	82
33332332	27	72
33332333	27	85
33333111	11	42
33333112	11	40
33333113	11	27
33333121	11	41
33333122	11	39
33333123	11	26
33333131	11	27
33333132	11	25
33333133	11	12
33333211	16	45
33333212	16	43
33333213	16	30
33333221	16	44
33333222	16	42
33333223	16	29
33333231	16	30
33333232	16	28
33333233	16	15
33333311	0	30
33333312	0	28
33333313	0	15
33333321	0	29
33333322	0	27
33333323	0	14
33333331	0	15
33333332	0	13
33333333	0	0
# Average disruption <E> = 39.8889
# Average mutation <m> = 56.6647
